;id;start_date ;deposit;balance;loan;loan_type;requested_amount;granted_amount;action;SM_account_number;SM_friends;SM_tags;SM_likes
3266;3266;2017-01-09;1;9010;0;;NA;NA;0;4;497;8;3
3267;3267;2017-10-31;1;2390;0;;NA;NA;0;4;553;1;3
3268;3268;2017-03-21;1;2030;0;;NA;NA;0;3;518;2;4
3269;3269;2017-03-24;0;NA;1;kredyt ratalny;500;500;0;2;49;0;0
3270;3270;2017-05-10;1;20;1;kredyt ratalny;300;300;0;3;587;6;8
3271;3271;2017-03-08;1;0;0;;NA;NA;0;2;132;0;0
3272;3272;2017-09-01;1;2800;0;;NA;NA;0;3;509;2;5
3273;3273;2017-10-11;0;NA;1;karta kredytowa;1400;1400;0;2;220;4;3
3274;3274;2017-07-05;1;0;0;;NA;NA;0;1;154;0;0
3275;3275;2017-03-16;1;5520;0;;3000;NA;1;1;30;4;6
3276;3276;2017-03-22;0;NA;1;kredyt ratalny;900;900;0;3;577;14;6
3277;3277;2017-11-13;0;NA;1;karta kredytowa;1500;1500;0;3;725;1;3
3278;3278;2017-04-22;1;4360;0;;NA;NA;0;3;535;4;0
3279;3279;2017-10-22;1;1600;0;;NA;NA;0;3;454;2;1
3280;3280;2017-12-02;1;3550;0;;NA;NA;0;4;513;2;4
3281;3281;2017-08-09;1;3060;0;;NA;NA;0;4;455;2;3
3282;3282;2017-07-11;0;NA;1;kredyt ratalny;3900;3510;0;4;850;0;0
3283;3283;2017-01-13;1;5570;0;;NA;NA;0;1;195;5;3
3284;3284;2017-07-06;1;0;0;;NA;NA;0;2;137;1;2
3285;3285;2017-12-10;1;0;1;kredyt ratalny;300;300;0;3;479;0;0
3286;3286;2017-07-17;1;2470;1;kredyt ratalny;800;800;0;2;135;0;0
3287;3287;2017-07-21;1;2340;0;;NA;NA;1;2;18;1;3
3288;3288;2017-09-21;0;NA;1;kredyt ratalny;300;300;0;1;167;0;0
3289;3289;2017-03-18;1;200;0;;NA;NA;0;2;236;0;0
3290;3290;2017-11-07;1;4860;0;;NA;NA;0;4;527;5;2
3291;3291;2017-03-08;1;0;0;;NA;NA;0;3;442;6;3
3292;3292;2017-05-23;1;0;1;kredyt ratalny;800;800;0;2;23;0;0
3293;3293;2017-06-18;1;1110;0;;NA;NA;0;3;541;1;2
3294;3294;2017-02-22;0;NA;1;karta kredytowa;1600;1600;0;3;639;0;0
3295;3295;2017-05-15;1;1300;0;;NA;NA;0;3;524;12;10
3296;3296;2017-02-15;0;NA;1;kredyt ratalny;600;600;0;3;504;10;2
3297;3297;2017-11-03;1;770;0;;NA;NA;0;2;128;0;0
3298;3298;2017-02-16;1;1840;1;karta kredytowa;1000;1000;1;1;220;1;2
3299;3299;2017-04-03;0;NA;1;kredyt ratalny;500;500;0;1;126;0;0
3300;3300;2017-04-04;0;NA;1;kredyt ratalny;2300;2070;0;2;148;0;0
3301;3301;2017-01-06;1;6690;0;;1000;NA;0;3;561;7;3
3302;3302;2017-06-08;1;0;0;;NA;NA;1;1;63;0;0
3303;3303;2017-03-26;1;0;0;;NA;NA;0;2;223;5;17
3304;3304;2017-04-24;1;590;1;karta kredytowa;4200;4200;0;2;122;0;0
3305;3305;2017-05-17;1;4220;0;;1700;NA;0;4;502;3;4
3306;3306;2017-09-23;1;0;0;;NA;NA;0;2;187;0;0
3307;3307;2017-03-12;0;NA;1;karta kredytowa;1200;1200;1;1;152;3;15
3308;3308;2017-03-23;1;610;0;;NA;NA;0;1;261;0;0
3309;3309;2017-07-21;0;NA;1;kredyt ratalny;400;400;1;1;35;0;0
3310;3310;2017-03-09;1;810;0;;NA;NA;0;4;424;2;2
3311;3311;2017-06-19;1;3290;0;;NA;NA;1;1;181;2;3
3312;3312;2017-02-18;1;1070;0;;NA;NA;1;1;176;2;3
3313;3313;2017-01-12;1;1500;0;;NA;NA;0;2;188;2;4
3314;3314;2017-07-12;1;0;0;;NA;NA;0;2;37;0;0
3315;3315;2017-01-07;1;2500;1;kredyt ratalny;800;800;0;3;520;2;5
3316;3316;2017-06-06;0;NA;1;karta kredytowa;1300;1300;0;3;484;1;3
3317;3317;2017-01-14;1;1980;0;;NA;NA;0;1;62;2;5
3318;3318;2017-10-05;1;4500;0;;NA;NA;0;2;274;3;3
3319;3319;2017-07-03;0;NA;1;karta kredytowa;1300;1300;0;3;376;2;13
3320;3320;2017-07-30;1;3290;0;;NA;NA;0;3;553;4;2
3321;3321;2017-07-24;1;0;0;;NA;NA;0;1;115;0;0
3322;3322;2017-07-02;1;8440;0;;NA;NA;0;3;576;9;2
3323;3323;2017-12-12;1;530;0;;NA;NA;0;1;72;0;0
3324;3324;2017-11-08;1;5750;0;;NA;NA;0;4;617;5;1
3325;3325;2017-01-20;1;1270;1;kredyt ratalny;700;700;0;3;548;2;11
3326;3326;2017-08-17;1;5440;0;;NA;NA;0;3;463;5;3
3327;3327;2017-05-02;1;3650;0;;NA;NA;0;4;548;3;2
3328;3328;2017-04-07;0;NA;1;kredyt ratalny;600;600;0;4;471;1;1
3329;3329;2017-08-29;1;960;1;kredyt ratalny;400;400;0;3;627;0;0
3330;3330;2017-12-20;1;490;0;;NA;NA;0;1;63;0;0
3331;3331;2017-10-05;1;350;1;karta kredytowa;2100;2100;0;4;454;0;0
3332;3332;2017-03-18;1;4510;0;;NA;NA;0;3;631;3;0
3333;3333;2017-05-27;1;3730;0;;NA;NA;1;1;228;3;3
3334;3334;2017-08-09;1;5910;0;;NA;NA;0;3;495;5;4
3335;3335;2017-04-15;1;3660;1;karta kredytowa;1100;1100;0;1;181;2;5
3336;3336;2017-05-04;1;2580;0;;NA;NA;1;2;319;2;2
3337;3337;2017-06-12;1;1530;0;;NA;NA;0;3;481;1;2
3338;3338;2017-08-08;1;3860;0;;NA;NA;0;4;435;3;2
3339;3339;2017-08-01;1;3210;0;;NA;NA;0;3;444;3;4
3340;3340;2017-03-03;1;0;0;;NA;NA;0;1;143;0;0
3341;3341;2017-03-23;0;NA;1;karta kredytowa;1000;1000;0;2;131;2;5
3342;3342;2017-02-25;1;4090;0;;NA;NA;0;2;43;4;4
3343;3343;2017-11-26;1;3780;0;;NA;NA;0;2;160;3;5
3344;3344;2017-10-23;1;0;0;;NA;NA;0;2;120;0;0
3345;3345;2017-09-13;1;2350;0;;NA;NA;0;2;134;1;3
3346;3346;2017-05-03;0;NA;1;karta kredytowa;1100;1100;0;2;89;0;0
3347;3347;2017-07-27;1;950;0;;NA;NA;1;2;82;0;0
3348;3348;2017-04-08;1;3450;0;;NA;NA;0;1;283;3;8
3349;3349;2017-06-17;1;1100;0;;NA;NA;0;3;458;1166;7
3350;3350;2017-01-14;1;2190;0;;2600;NA;0;2;16;3;0
3351;3351;2017-03-15;1;3030;1;kredyt ratalny;400;400;0;2;94;3;5
3352;3352;2017-10-13;0;NA;1;karta kredytowa;1200;1200;0;1;161;0;0
3353;3353;2017-10-24;1;0;0;;NA;NA;0;3;577;0;0
3354;3354;2017-11-09;1;0;0;;NA;NA;1;2;183;1;1
3355;3355;2017-06-11;1;0;0;;NA;NA;0;4;626;0;0
3356;3356;2017-08-29;1;1350;0;;NA;NA;0;2;45;1;17
3357;3357;2017-11-18;1;2390;0;;NA;NA;1;2;101;3;4
3358;3358;2017-10-16;1;1940;0;;2700;NA;1;1;76;2;1
3359;3359;2017-06-13;1;2350;1;limit w koncie;1700;1700;0;1;296;3;1
3360;3360;2017-06-07;0;NA;1;kredyt ratalny;700;700;1;1;77;2;3
3361;3361;2017-03-09;0;NA;1;kredyt ratalny;800;800;0;2;274;3;21
3362;3362;2017-04-14;0;NA;1;karta kredytowa;2300;2300;0;3;456;11;2
3363;3363;2017-01-05;1;0;0;;NA;NA;0;1;126;0;0
3364;3364;2017-04-04;1;1420;0;;NA;NA;0;3;537;2;3
3365;3365;2017-10-11;1;0;0;;NA;NA;0;3;575;0;0
3366;3366;2017-09-25;1;5730;0;;NA;NA;0;3;393;7;3
3367;3367;2017-03-20;1;60;1;kredyt ratalny;600;600;0;3;640;0;0
3368;3368;2017-12-28;1;6520;0;;NA;NA;0;3;494;5;1
3369;3369;2017-02-24;1;1660;0;;NA;NA;0;2;88;1;7
3370;3370;2017-08-09;0;NA;1;kredyt ratalny;700;700;0;3;587;2;3
3371;3371;2017-04-19;1;510;1;limit w koncie;3500;3500;0;3;329;0;0
3372;3372;2017-05-20;1;3280;0;;NA;NA;0;3;485;2;3
3373;3373;2017-08-30;1;1700;1;limit w koncie;2100;2100;0;3;617;1;5
3374;3374;2017-10-11;0;NA;1;karta kredytowa;3200;3200;0;4;279;6;1
3375;3375;2017-10-12;1;4790;0;;NA;NA;0;3;585;4;9
3376;3376;2017-01-01;1;1530;0;;NA;NA;0;3;606;1;5
3377;3377;2017-07-12;1;6390;0;;NA;NA;0;2;24;5;2
3378;3378;2017-10-22;1;0;0;;NA;NA;0;2;108;0;0
3379;3379;2017-11-08;1;5100;0;;NA;NA;0;4;606;3;1
3380;3380;2017-06-02;1;0;1;karta kredytowa;1100;1100;1;1;167;0;0
3381;3381;2017-02-05;1;1680;1;kredyt ratalny;800;800;0;1;215;1;4
3382;3382;2017-02-17;1;4380;0;;NA;NA;0;1;64;3;1
3383;3383;2017-10-26;1;0;0;;NA;NA;0;3;641;21;2
3384;3384;2017-09-24;1;1940;0;;NA;NA;0;2;85;4;2
3385;3385;2017-03-11;1;0;0;;NA;NA;0;3;619;3;2
3386;3386;2017-09-11;0;NA;1;kredyt ratalny;600;600;0;3;651;7;1
3387;3387;2017-02-07;1;0;0;;NA;NA;0;2;86;3;6
3388;3388;2017-10-23;1;0;0;;NA;NA;0;4;483;1;1
3389;3389;2017-10-29;1;6420;1;limit w koncie;1700;1700;0;2;172;4;1
3390;3390;2017-12-13;1;2280;0;;NA;NA;0;2;172;2;1
3391;3391;2017-07-22;1;5140;0;;NA;NA;1;1;99;3;4
3392;3392;2017-12-11;1;0;0;;NA;NA;0;1;207;0;0
3393;3393;2017-10-09;1;3860;0;;NA;NA;0;2;216;4;2
3394;3394;2017-12-01;1;0;0;;2200;NA;0;1;278;0;0
3395;3395;2017-05-18;1;4530;1;kredyt ratalny;400;400;0;2;140;5;1
3396;3396;2017-08-24;1;1770;0;;NA;NA;0;2;105;3;3
3397;3397;2017-04-03;1;7380;0;;NA;NA;1;1;95;6;3
3398;3398;2017-06-14;1;0;0;;NA;NA;0;3;438;3;3
3399;3399;2017-04-11;1;0;0;;2600;NA;0;2;5;0;0
3400;3400;2017-05-01;1;0;0;;NA;NA;0;3;603;0;0
3401;3401;2017-02-27;1;890;0;;NA;NA;0;4;502;1;2
3402;3402;2017-12-05;1;2740;0;;NA;NA;0;1;124;3;4
3403;3403;2017-05-12;1;4040;0;;NA;NA;0;3;633;3;0
3404;3404;2017-08-05;1;0;0;;NA;NA;0;3;559;0;0
3405;3405;2017-06-23;0;NA;1;karta kredytowa;1800;1800;0;3;553;0;0
3406;3406;2017-04-29;1;3280;1;kredyt ratalny;5600;5040;0;2;204;2;3
3407;3407;2017-08-27;1;6350;1;karta kredytowa;2600;2600;0;1;96;5;0
3408;3408;2017-04-08;1;1870;0;;NA;NA;0;2;182;2;6
3409;3409;2017-08-31;1;1760;0;;NA;NA;0;4;458;3;4
3410;3410;2017-09-14;1;7450;0;;NA;NA;0;3;478;7;2
3411;3411;2017-12-24;1;2510;0;;NA;NA;0;2;165;3;3
3412;3412;2017-04-30;1;4330;0;;NA;NA;0;3;470;4;2
3413;3413;2017-05-25;1;2920;0;;NA;NA;0;4;466;2;6
3414;3414;2017-08-20;0;NA;1;karta kredytowa;1600;1600;0;2;281;0;0
3415;3415;2017-01-18;1;610;0;;NA;NA;0;2;39;0;0
3416;3416;2017-07-17;1;8260;0;;NA;NA;0;3;663;10;65
3417;3417;2017-10-20;1;2070;0;;NA;NA;0;1;23;1;0
3418;3418;2017-06-28;0;NA;1;kredyt ratalny;500;500;0;2;57;3;4
3419;3419;2017-06-01;1;0;0;;NA;NA;0;3;544;0;0
3420;3420;2017-02-09;1;7650;0;;NA;NA;0;1;305;6;4
3421;3421;2017-10-20;1;5180;0;;NA;NA;0;2;56;4;203
3422;3422;2017-12-04;0;NA;1;karta kredytowa;2000;2000;1;4;461;0;0
3423;3423;2017-09-10;1;1980;0;;NA;NA;0;2;88;8;1
3424;3424;2017-01-01;1;7180;1;limit w koncie;4100;4100;0;3;526;5;14
3425;3425;2017-11-02;0;NA;1;karta kredytowa;3000;3000;0;3;548;0;0
3426;3426;2017-03-14;1;1510;0;;NA;NA;0;3;548;1;0
3427;3427;2017-05-21;0;NA;1;kredyt ratalny;600;600;0;1;110;10;2
3428;3428;2017-06-06;1;3130;0;;NA;NA;1;1;85;4;2
3429;3429;2017-08-05;1;1580;0;;NA;NA;0;2;57;1;0
3430;3430;2017-01-26;0;NA;1;karta kredytowa;1600;1600;0;2;84;1;2
3431;3431;2017-02-13;0;NA;1;karta kredytowa;1100;1100;0;1;256;2;4
3432;3432;2017-03-25;1;4760;0;;NA;NA;1;1;8;5;3
3433;3433;2017-02-03;0;NA;1;karta kredytowa;2100;2100;0;2;99;0;0
3434;3434;2017-06-24;1;160;0;;NA;NA;0;1;135;2;3
3435;3435;2017-04-28;0;NA;1;karta kredytowa;1000;1000;0;3;448;49;7
3436;3436;2017-10-09;0;NA;1;kredyt ratalny;600;600;0;1;250;3;1
3437;3437;2017-07-31;1;0;0;;NA;NA;0;3;495;1;10
3438;3438;2017-07-09;1;1370;0;;NA;NA;0;3;576;2;71
3439;3439;2017-09-08;1;140;1;karta kredytowa;3200;3200;1;1;192;2;2
3440;3440;2017-03-24;1;2120;0;;NA;NA;0;2;54;2;0
3441;3441;2017-09-22;0;NA;1;karta kredytowa;4300;4300;0;1;13;1;1
3442;3442;2017-06-05;1;0;0;;NA;NA;1;1;29;0;0
3443;3443;2017-06-24;1;0;0;;NA;NA;1;1;46;1;3
3444;3444;2017-06-05;1;1560;0;;NA;NA;0;2;179;1;4
3445;3445;2017-04-13;1;1420;0;;NA;NA;0;2;176;1;2
3446;3446;2017-06-03;1;370;0;;NA;NA;0;2;199;0;0
3447;3447;2017-04-05;1;1570;0;;1000;NA;0;1;180;1;2
3448;3448;2017-02-27;1;0;0;;NA;NA;0;3;413;0;0
3449;3449;2017-01-29;1;2970;1;karta kredytowa;1900;1900;1;2;62;3;5
3450;3450;2017-05-19;1;4610;0;;NA;NA;0;3;401;4;0
3451;3451;2017-09-03;1;380;0;;NA;NA;1;2;12;9;14
3452;3452;2017-02-03;1;7500;1;kredyt ratalny;2200;1980;0;3;564;6;2
3453;3453;2017-09-29;1;0;0;;400;NA;1;1;174;1;5
3454;3454;2017-08-21;1;720;0;;NA;NA;0;3;612;0;0
3455;3455;2017-05-27;1;5590;0;;1300;NA;0;3;638;6;2
3456;3456;2017-05-06;1;0;0;;NA;NA;0;3;494;0;0
3457;3457;2017-07-13;0;NA;1;karta kredytowa;1100;1100;0;2;34;12;0
3458;3458;2017-06-26;1;0;1;kredyt ratalny;900;900;0;3;496;2;6
3459;3459;2017-10-24;1;4870;1;limit w koncie;1000;1000;0;1;61;3;5
3460;3460;2017-07-25;1;2540;0;;NA;NA;0;3;480;2;2
3461;3461;2017-05-13;1;0;0;;NA;NA;0;3;442;0;0
3462;3462;2017-01-13;1;0;0;;NA;NA;0;2;159;2;5
3463;3463;2017-09-29;1;3950;0;;NA;NA;0;3;251;4;3
3464;3464;2017-06-18;1;0;0;;NA;NA;0;2;64;6;1
3465;3465;2017-05-28;1;0;0;;NA;NA;0;1;68;0;0
3466;3466;2017-05-30;1;0;0;;NA;NA;0;4;585;3;7
3467;3467;2017-06-18;1;0;0;;NA;NA;0;3;596;0;0
3468;3468;2017-04-24;1;0;1;karta kredytowa;1500;1500;0;4;460;0;0
3469;3469;2017-09-25;1;1450;0;;NA;NA;0;4;515;5;1
3470;3470;2017-03-23;1;4170;0;;NA;NA;0;4;560;3;4
3471;3471;2017-06-26;1;3960;0;;NA;NA;0;3;630;4;2
3472;3472;2017-12-09;0;NA;1;karta kredytowa;2300;2300;0;3;439;2;7
3473;3473;2017-09-22;1;2830;0;;500;NA;0;4;623;3;0
3474;3474;2017-03-18;1;1980;1;kredyt ratalny;600;600;0;3;413;3;3
3475;3475;2017-12-13;1;1240;0;;NA;NA;0;2;93;3;3
3476;3476;2017-11-11;1;0;0;;NA;NA;0;3;612;8;5
3477;3477;2017-12-20;0;NA;1;karta kredytowa;1500;1500;0;3;568;0;0
3478;3478;2017-02-16;1;6760;0;;NA;NA;0;3;502;5;4
3479;3479;2017-11-08;1;530;0;;NA;NA;0;3;539;6;3
3480;3480;2017-12-03;0;NA;1;kredyt ratalny;300;300;0;1;49;1;2
3481;3481;2017-12-16;0;NA;1;kredyt ratalny;1500;1350;0;3;352;1;3
3482;3482;2017-06-30;1;0;0;;NA;NA;0;2;56;0;0
3483;3483;2017-06-10;1;2900;1;karta kredytowa;2400;2400;1;1;184;3;5
3484;3484;2017-05-25;1;3610;0;;NA;NA;0;3;529;2;183
3485;3485;2017-02-26;1;1440;1;limit w koncie;1300;1300;1;1;244;2;9
3486;3486;2017-07-18;1;600;0;;NA;NA;0;3;697;0;0
3487;3487;2017-09-16;1;8270;0;;NA;NA;0;3;521;9;8
3488;3488;2017-02-11;1;0;1;karta kredytowa;5700;5700;0;3;535;0;0
3489;3489;2017-06-05;1;660;0;;NA;NA;1;1;13;4;3
3490;3490;2017-05-18;1;0;0;;NA;NA;0;2;131;102;2
3491;3491;2017-01-09;1;2230;0;;NA;NA;0;3;533;2;2
3492;3492;2017-07-01;1;3810;0;;NA;NA;0;2;40;4;3
3493;3493;2017-09-06;0;NA;1;karta kredytowa;1300;1300;0;3;516;6;4
3494;3494;2017-01-17;1;0;0;;NA;NA;1;1;48;2;5
3495;3495;2017-09-29;1;0;1;limit w koncie;1000;1000;0;1;41;0;0
3496;3496;2017-02-02;1;4370;0;;NA;NA;0;3;624;5;4
3497;3497;2017-06-08;0;NA;1;karta kredytowa;1400;1400;0;3;568;1;0
3498;3498;2017-11-10;1;0;0;;NA;NA;0;3;419;0;0
3499;3499;2017-05-03;1;3200;0;;NA;NA;0;3;460;3;1
3500;3500;2017-12-07;1;4660;0;;NA;NA;0;3;559;4;8
3501;3501;2017-04-07;1;1920;0;;NA;NA;1;1;151;4;1
3502;3502;2017-02-18;1;3860;0;;NA;NA;0;3;566;3;3
3503;3503;2017-04-27;1;550;0;;NA;NA;0;3;591;1;2
3504;3504;2017-09-05;1;880;0;;1600;NA;0;3;395;1;5
3505;3505;2017-04-25;1;130;0;;NA;NA;0;4;574;16;4
3506;3506;2017-10-01;1;1170;0;;NA;NA;0;1;277;5;1
3507;3507;2017-10-31;1;400;0;;NA;NA;0;3;531;1;6
3508;3508;2017-12-06;1;2480;0;;NA;NA;0;3;608;4;1
3509;3509;2017-02-23;1;0;0;;NA;NA;0;3;575;1;2
3510;3510;2017-08-06;1;4640;0;;NA;NA;0;4;553;4;4
3511;3511;2017-03-10;1;0;0;;NA;NA;0;2;93;8;2
3512;3512;2017-10-07;1;0;0;;NA;NA;0;3;480;0;0
3513;3513;2017-12-01;1;3150;1;karta kredytowa;1800;1800;0;3;519;3;1
3514;3514;2017-10-14;1;1900;1;kredyt ratalny;900;900;0;2;116;9;2
3515;3515;2017-11-27;1;5840;0;;NA;NA;0;3;512;5;2
3516;3516;2017-08-30;0;NA;1;karta kredytowa;1700;1700;0;3;402;3;3
3517;3517;2017-06-06;1;4980;0;;NA;NA;0;3;462;4;2
3518;3518;2017-01-15;1;2400;0;;NA;NA;0;3;524;0;0
3519;3519;2017-01-31;1;2330;0;;NA;NA;0;4;411;1;6
3520;3520;2017-04-03;1;3150;0;;NA;NA;0;4;648;5;2
3521;3521;2017-11-26;0;NA;1;kredyt ratalny;400;400;0;4;567;1;1
3522;3522;2017-12-21;0;NA;1;kredyt ratalny;400;400;1;1;149;37;5
3523;3523;2017-11-16;1;4700;0;;NA;NA;0;4;497;3;5
3524;3524;2017-07-29;1;3290;0;;1000;NA;0;3;367;4;2
3525;3525;2017-10-27;0;NA;1;kredyt ratalny;900;900;0;4;503;1;5
3526;3526;2017-10-13;1;1290;1;limit w koncie;1000;1000;0;4;483;1;0
3527;3527;2017-04-22;1;420;0;;NA;NA;0;2;208;0;0
3528;3528;2017-12-22;1;0;0;;NA;NA;1;2;115;2;4
3529;3529;2017-06-01;0;NA;1;kredyt ratalny;4800;3840;0;3;623;4;1
3530;3530;2017-08-14;0;NA;1;karta kredytowa;2200;2200;0;1;20;0;0
3531;3531;2017-06-23;1;4010;0;;NA;NA;0;3;478;4;4
3532;3532;2017-10-29;1;4170;0;;NA;NA;0;3;643;6;13
3533;3533;2017-09-23;1;3130;0;;1400;NA;0;2;29;4;2
3534;3534;2017-11-04;1;0;1;kredyt ratalny;1400;1120;0;2;341;0;0
3535;3535;2017-04-30;1;7260;0;;NA;NA;1;2;150;8;2
3536;3536;2017-09-06;1;4250;1;kredyt ratalny;700;700;0;3;584;5;4
3537;3537;2017-04-22;1;4180;1;kredyt ratalny;1400;1260;0;3;432;5;3
3538;3538;2017-05-06;1;3290;1;limit w koncie;1200;1200;0;3;533;2;2
3539;3539;2017-05-06;0;NA;1;karta kredytowa;2700;2700;1;3;448;6;3
3540;3540;2017-02-22;0;NA;1;karta kredytowa;3400;3400;0;3;410;1;0
3541;3541;2017-08-04;1;0;0;;NA;NA;1;2;201;0;0
3542;3542;2017-02-06;1;0;0;;NA;NA;0;1;24;0;0
3543;3543;2017-11-09;1;6340;0;;NA;NA;0;2;210;5;2
3544;3544;2017-02-13;1;8710;0;;NA;NA;1;2;26;9;42
3545;3545;2017-03-24;1;2930;0;;NA;NA;0;2;175;1;5
3546;3546;2017-12-03;1;1960;0;;NA;NA;1;2;95;2;3
3547;3547;2017-04-17;1;2740;0;;NA;NA;0;3;550;2;6
3548;3548;2017-04-19;0;NA;1;kredyt ratalny;700;700;0;1;199;0;0
3549;3549;2017-05-28;1;4380;0;;NA;NA;0;3;504;4;5
3550;3550;2017-11-20;1;5540;0;;NA;NA;1;2;174;4;3
3551;3551;2017-11-09;1;2080;0;;NA;NA;0;3;500;2;3
3552;3552;2017-05-28;1;4840;0;;NA;NA;0;1;190;5;2
3553;3553;2017-06-14;1;3810;0;;NA;NA;0;2;260;2;0
3554;3554;2017-03-09;1;220;0;;NA;NA;0;1;46;0;0
3555;3555;2017-03-04;1;0;0;;NA;NA;0;3;524;1;2
3556;3556;2017-10-19;1;6430;0;;NA;NA;1;1;37;5;5
3557;3557;2017-09-20;1;2490;0;;NA;NA;0;3;488;1;3
3558;3558;2017-06-23;1;7110;1;limit w koncie;2000;2000;0;2;49;7;84
3559;3559;2017-07-22;1;0;0;;NA;NA;0;2;207;1;3
3560;3560;2017-03-27;1;3830;1;kredyt ratalny;2700;2160;0;1;177;4;19
3561;3561;2017-01-26;1;4810;0;;NA;NA;0;3;510;5;3
3562;3562;2017-07-16;0;NA;1;kredyt ratalny;1400;1120;0;1;234;0;0
3563;3563;2017-04-05;0;NA;1;karta kredytowa;1600;1600;0;2;40;1;3
3564;3564;2017-10-26;1;1040;0;;NA;NA;0;4;567;2;6
3565;3565;2017-10-28;0;NA;1;karta kredytowa;3000;3000;0;4;481;1;4
3566;3566;2017-06-02;1;0;0;;NA;NA;0;1;46;0;0
3567;3567;2017-03-18;1;4850;1;kredyt ratalny;500;500;0;3;512;6;1
3568;3568;2017-08-26;1;1830;0;;NA;NA;0;4;409;1;4
3569;3569;2017-12-02;1;3370;0;;NA;NA;0;4;627;3;7
3570;3570;2017-01-05;1;1530;0;;NA;NA;1;2;179;2;10
3571;3571;2017-01-23;1;0;0;;400;NA;0;2;96;0;0
3572;3572;2017-08-16;1;1330;0;;NA;NA;0;3;392;3;0
3573;3573;2017-09-12;1;6450;0;;NA;NA;1;2;45;5;2
3574;3574;2017-08-07;1;4800;0;;NA;NA;0;2;104;5;4
3575;3575;2017-10-23;1;9820;1;karta kredytowa;2600;2600;0;3;408;8;1
3576;3576;2017-02-07;1;3120;0;;5900;NA;0;1;79;4;3
3577;3577;2017-03-05;1;1050;0;;NA;NA;1;1;62;1;39
3578;3578;2017-03-09;0;NA;1;kredyt ratalny;500;500;0;4;370;0;0
3579;3579;2017-01-31;1;4590;0;;NA;NA;0;3;460;4;8
3580;3580;2017-11-26;1;4380;0;;NA;NA;1;1;34;5;2
3581;3581;2017-01-08;1;2350;0;;NA;NA;0;2;69;2;0
3582;3582;2017-05-03;1;0;0;;NA;NA;0;4;426;0;0
3583;3583;2017-11-19;1;1760;0;;NA;NA;0;2;116;1;4
3584;3584;2017-03-08;1;7540;0;;NA;NA;0;2;143;7;11
3585;3585;2017-10-10;0;NA;1;karta kredytowa;1100;1100;0;1;65;0;0
3586;3586;2017-05-12;1;3860;0;;NA;NA;1;1;74;4;11
3587;3587;2017-05-04;1;0;0;;NA;NA;1;2;156;0;0
3588;3588;2017-03-01;1;870;0;;1600;NA;0;1;123;1;115
3589;3589;2017-07-23;1;3680;0;;NA;NA;1;2;41;3;61
3590;3590;2017-01-09;0;NA;1;karta kredytowa;8900;8900;0;1;54;2;2
3591;3591;2017-07-08;1;650;1;karta kredytowa;1000;1000;0;1;93;1;4
3592;3592;2017-12-09;1;0;0;;NA;NA;0;1;39;36;1
3593;3593;2017-03-31;0;NA;1;karta kredytowa;3800;3800;0;3;713;1;5
3594;3594;2017-03-18;1;490;0;;NA;NA;0;3;554;8;12
3595;3595;2017-10-05;1;3400;0;;NA;NA;0;3;556;2;2
3596;3596;2017-09-25;1;0;0;;2300;NA;0;3;531;0;0
3597;3597;2017-03-17;1;3930;1;kredyt ratalny;600;600;0;1;29;4;23
3598;3598;2017-09-25;1;680;0;;NA;NA;0;2;38;6;30
3599;3599;2017-08-09;0;NA;1;kredyt ratalny;3700;3330;0;3;389;0;0
3600;3600;2017-09-14;0;NA;1;karta kredytowa;1200;1200;0;1;142;344;1
3601;3601;2017-12-30;1;4360;0;;NA;NA;0;4;498;5;3
3602;3602;2017-12-06;0;NA;1;kredyt ratalny;3900;3510;0;2;116;0;0
3603;3603;2017-07-09;1;1730;0;;NA;NA;0;4;528;4;5
3604;3604;2017-08-08;1;3880;1;kredyt ratalny;900;900;0;2;143;6;7
3605;3605;2017-11-03;1;1810;0;;NA;NA;0;2;83;2;4
3606;3606;2017-07-13;1;3690;0;;NA;NA;0;2;153;3;6
3607;3607;2017-04-28;1;440;0;;NA;NA;0;1;37;0;0
3608;3608;2017-11-01;1;2730;0;;NA;NA;1;2;49;3;2
3609;3609;2017-06-08;1;2510;0;;NA;NA;1;2;55;3;5
3610;3610;2017-08-07;1;2610;0;;NA;NA;0;3;520;3;5
3611;3611;2017-10-12;1;3830;1;limit w koncie;1900;1900;0;3;546;3;8
3612;3612;2017-07-01;1;0;1;kredyt ratalny;700;700;0;3;486;0;0
3613;3613;2017-04-19;1;0;0;;NA;NA;0;2;96;0;0
3614;3614;2017-01-06;1;3700;0;;NA;NA;0;3;307;2;11
3615;3615;2017-11-19;1;320;1;kredyt ratalny;2100;1890;1;1;102;34;3
3616;3616;2017-12-23;1;1930;1;limit w koncie;3600;3600;1;2;355;3;34
3617;3617;2017-03-17;0;NA;1;kredyt ratalny;600;600;0;1;32;0;0
3618;3618;2017-01-19;0;NA;1;kredyt ratalny;300;300;0;3;492;15;2
3619;3619;2017-02-16;0;NA;1;karta kredytowa;3700;3700;0;2;151;1;6
3620;3620;2017-03-19;1;7130;0;;NA;NA;1;1;118;6;8
3621;3621;2017-08-12;1;1230;0;;NA;NA;1;1;197;1;0
3622;3622;2017-09-08;1;240;0;;NA;NA;0;4;646;0;0
3623;3623;2017-10-08;1;2390;1;kredyt ratalny;2300;2070;0;1;34;2;3
